Gene Symbol,WT_UT1_ratio,WT_UT2_ratio,WT_UT5h1_ratio,WT_UT5h2_ratio,WT_UT10h1_ratio,WT_UT10h2_ratio,WT_UT15h1_ratio,WT_UT15h2_ratio,frac_remaining_15h,decay_k_per_h,halflife_h
CDKN2AIP,0.991661309713726,1.008338690286274,1.0136628135250343,0.9820208225363487,0.9399971231238009,0.9832143251119713,1.0481277615405324,1.065943747058026,1.0570357542992792,-0.0025857256886910374,inf
CDKN2AIPNL,1.0606350094152002,0.9393649905847998,0.839621652195413,0.9384546851705698,0.9258588147025294,0.9443729075345279,0.8945708985942302,0.9393479246389449,0.9169594116165876,0.004068343160446254,170.37579014940187
CDKN2C,1.009830859443197,0.9901691405568028,1.0148429725593568,0.9574858891789454,0.9484451151979743,0.9317340151346473,0.9431302935944572,0.9343025063505174,0.9387163999724872,0.004741564414602437,146.18533461768087
CDON,1.082261961789467,0.9177380382105328,0.37150700853142066,0.40804579393629936,0.4925109604377285,0.24712741891583462,0.4637532685308026,0.4234805774772334,0.443616923004018,0.05082106996009406,13.638972597472295
CDR2,1.0105339938362532,0.989466006163747,0.795453730999926,0.8016145548338167,0.6703372233630499,0.6679920764838827,0.4990205916373529,0.4647938954273047,0.48190724353232883,0.04736957817086526,14.632749695589787
CDR2L,1.00034397505344,0.9996560249465601,0.9137069626762714,0.8812838020007608,0.7196350855044807,0.7326917250511163,0.7153208527807056,0.6442140675357878,0.6797674601582466,0.027476648511350267,25.226773209753535
CDS2,1.0205526609140023,0.9794473390859976,0.9177655762099143,0.94305549603289,0.9110646923725761,0.85497241588805,0.8239339052212902,0.8574747696364614,0.8407043374288758,0.011464019727813,60.462839127735656
CDV3,1.0166541628423131,0.9833458371576865,1.0101499383383594,1.0047368194652924,0.9191230838375671,0.8979681491864834,0.8391172688810429,0.8188056481527215,0.8289614585168822,0.013318881356215714,52.04244726126825
CDYL,1.0376039616668091,0.9623960383331908,0.9671974038416601,0.9576075971280201,1.036928837655266,0.9518070859232024,1.0344069606021424,1.03672912699194,1.0355680437970411,-0.002774823223596751,inf
CEBPZ,1.0009632044030625,0.9990367955969374,0.998626233345242,0.9784341474494481,0.932403667082479,0.9412230739052866,0.8898457426869535,0.8819393942744391,0.8858925684806963,0.008344025378069629,83.07107770569884
CEBPZOS,1.0323035788666333,0.9676964211333667,0.7209277281194629,0.7263119607180631,0.5345208313272962,0.6533251347915714,0.36990792522562677,0.3364541060442693,0.353181015634948,0.06653324739667821,10.418057252298674
CECR2,1.036141210242634,0.9638587897573659,0.9127562341998086,0.8813143715656082,0.8409713286439054,0.8002605938620616,0.8669964251301377,0.7840968334354073,0.8255466292827724,0.013322966799265397,52.026488619499084
CELF1,0.9913474505093046,1.0086525494906955,0.9834852082182689,1.073079236612938,0.9602343151603523,0.9599315056810097,0.9488807729819752,0.9269430454726756,0.9379119092273254,0.005201321413365162,133.26367003178362
CELF2,0.9877281531009608,1.012271846899039,0.9146377670810181,0.8751596390242663,0.8417029750698716,0.8342980299925263,0.9084788410974465,0.8161169665044979,0.8622979038009722,0.01028008533094982,67.42620885384252
CELSR1,0.9609829179934004,1.0390170820065996,0.6969587449023448,0.6488848901199646,0.48129483712317966,0.4924505278801931,0.3919554162925526,0.40661648794735883,0.3992859521199557,0.061510130460628164,11.268829628049964
CELSR2,1.0493242576538007,0.9506757423461991,0.5815543011016842,0.6546007846138832,0.42452971230931513,0.5065983984789928,0.29916837293070203,0.4476702075336762,0.3734192902321891,0.06595063412573401,10.510091218205261
CEMIP2,0.9956132404156268,1.0043867595843732,0.8083335887982089,0.8612463391776479,0.7444953781574195,0.7817617277514664,0.5942403979482995,0.7086314621554739,0.6514359300518867,0.027737140833655406,24.989856911239443
CENPB,1.0367692281472813,0.9632307718527185,0.9860360673249904,1.0295676691631146,0.9836251862417096,0.996865666676449,1.056522121244611,0.8676179071135361,0.9620700141790736,0.0029173166858934836,237.59751003777495
CENPC,1.0226616006793492,0.9773383993206506,0.922989414091165,0.9623174137388967,0.8735473947298418,0.9027682975049163,0.7695329199554675,0.7861114870832648,0.7778222035193662,0.01625277361860263,42.64793178233786
CENPE,1.049359732045376,0.950640267954624,0.4927884578007273,0.4589216335859237,0.36960237512394734,0.36533717618451544,0.2455929842111907,0.24756222220629198,0.24657760320874134,0.08908911845714364,7.780379832733265
CENPF,1.0315949037527494,0.9684050962472505,0.49045620942415136,0.4590207137145371,0.346908175824378,0.33615672289831117,0.2204759754245022,0.24984373233072873,0.23515985387761545,0.09351456031430301,7.4121845649519535
CENPH,1.0171439826370876,0.9828560173629124,0.6536724575494522,0.6430909311538174,0.603627917376668,0.6048784210631112,0.5372875567632216,0.5725047429163911,0.5548961498398064,0.03676893489696064,18.85143484581169
CENPI,1.011214387988987,0.988785612011013,0.7465822531672415,0.7533971876489677,0.7213831472600942,0.6937066234206897,0.6741439465498835,0.6416818715430523,0.6579129090464679,0.026304242386686244,26.351155466495324
CENPL,1.0559921773788497,0.9440078226211502,0.9785629803404308,1.0531858167768842,0.9179223041303577,0.8397885078802612,0.9318770979252683,0.9377659321406623,0.9348215150329653,0.006854048564322807,101.12959866785384
CENPM,1.033268176157809,0.9667318238421909,0.71673682196096,0.6908004689168566,0.5806567853904009,0.6105812220135817,0.5774992209176478,0.5419432960049657,0.5597212584613067,0.0381559267821053,18.166173358027923
CENPN,0.9810776498770993,1.0189223501229006,0.9969628079809266,0.9162497699982206,0.9063774958547505,0.9535048904559863,1.0229496439702186,0.9549735164293163,0.9889615801997674,0.0012447189931102968,556.8704136408436
CENPO,1.1182366886644892,0.8817633113355107,1.125234360031511,1.0051912714257127,0.9307542522572911,0.8865340723676606,0.8864919343386424,0.7825859487130957,0.834538941525869,0.013700335599450192,50.59344535967148
CENPP,0.9884199544107162,1.0115800455892838,0.92117061756502,0.9239425386243378,0.8505943762986846,0.8215960206266808,0.7518291462071608,0.8011604147843236,0.7764947804957423,0.017175294394105114,40.357222685967265
CENPQ,1.0485702580516105,0.9514297419483894,0.7108680661368698,0.7224296154443194,0.6031705517112156,0.6112646661405964,0.4313950509644715,0.39433664949578334,0.41286585023012745,0.056381351821934406,12.293908502745152
CENPS,1.004496739234681,0.9955032607653189,0.9793603174346603,0.9813837025712344,0.9608451262210925,0.8932387033628697,0.9180895026144029,0.935696533722022,0.9268930181682125,0.005689087893638087,121.83801578018651
CENPU,1.0170211796704618,0.9829788203295382,0.6207444051162287,0.6262706864929928,0.4884419551228762,0.5347816440535471,0.3542043643710434,0.34604511766306245,0.35012474101705293,0.0669395568392732,10.354821771889567
CENPV,1.0445998251816775,0.9554001748183222,1.0028008284799108,1.0653111724393483,1.0718154059431577,1.07360007192242,1.1048473317538623,1.0498549002222823,1.0773511159880722,-0.0052535831701127885,inf
CENPX,1.1179688624313084,0.8820311375686914,0.8646345439865856,0.6616512259393442,0.6812018026857672,0.6318995546411228,0.6919455739440908,0.556019689340324,0.6239826316422075,0.031080119071583614,22.301947394843992
CEP104,0.989139711443345,1.010860288556655,0.644481411245802,0.5828086001895879,0.3993724672558398,0.41741832985385013,0.336401140683819,0.34290773732196533,0.33965443900289216,0.07291202007163493,9.506624283334064
CEP112,1.0212008487474071,0.9787991512525929,0.9457317293700437,0.904525785489807,0.9774523341510678,0.8301704723954129,0.9570502217474848,0.9315475176889207,0.9442988697182028,0.0039586289667489635,175.09778925535286
CEP120,1.023089447054439,0.9769105529455608,0.9134805358970424,0.890299103706961,0.7883191405135594,0.7965855043459592,0.6781095265494125,0.7223957396435386,0.7002526330964756,0.023978681746081122,28.906809302526714
CEP128,1.0289811197649066,0.9710188802350932,0.9190754702108959,0.8077733642773979,0.811654819923369,0.7390520496265478,0.7110428797745908,0.7294247053757921,0.7202337925751914,0.021802505104557744,31.792088901520085
CEP131,0.9767334114061991,1.0232665885938008,0.885858134843606,0.8393551308235584,0.797417423188094,0.8449653439066056,0.7562464887456481,0.7874990910341249,0.7718727898898865,0.016517352999128588,41.96478579809452
CEP135,1.0480206647660761,0.951979335233924,0.8281375002960817,0.7661249489078688,0.7729534012863697,0.7423752183963478,0.662199720352577,0.6779343427357176,0.6700670315441473,0.02496203707731854,27.768053481090504
CEP152,1.042066322373002,0.9579336776269979,0.7163622076993307,0.6959120386853388,0.5791637493394497,0.5535739251071208,0.42529251864162954,0.41611170915975887,0.42070211390069423,0.05631453975927954,12.308494103349716
CEP162,1.0272549410672758,0.9727450589327242,0.816004030200026,0.8240779428033189,0.517780654958038,0.5510822454978184,0.4417783335770052,0.683494534291459,0.5626364339342321,0.044474702659789415,15.585201004314646
CEP164,1.0157054722861203,0.9842945277138796,0.6685086668159254,0.6428353854759967,0.44981092952044427,0.4173780503459796,0.3227183175677318,0.27010245171795466,0.2964103846428432,0.08147166298673889,8.507831498085029
CEP170,1.003302496699019,0.9966975033009811,0.9426147745024706,0.8530001866125991,0.8588385377518148,0.8301317069119016,0.8595186720675791,0.753792840319583,0.8066557561935811,0.01422280704128032,48.73490714935193
CEP170B,1.0016194335539261,0.9983805664460741,0.9666724686972362,0.8468776345392053,0.819304622464668,0.793595905671546,0.7966416515775777,0.8341731515330028,0.8154074015552902,0.014563715367782407,47.59411750749491
CEP192,1.025111352769954,0.9748886472300461,0.6874670348333325,0.6449788388821884,0.6119032716655738,0.5996368673615301,0.440049998500586,0.4686339431401988,0.4543419708203924,0.04923841320120091,14.077366338504174
CEP250,1.0282274417233666,0.9717725582766333,0.8549943292668989,0.7652259694805686,0.7721651857877734,0.7407142180605568,0.6108048950830073,0.6523692721068672,0.6315870835949373,0.028924279165003192,23.96419895568619
CEP290,1.021716285093486,0.978283714906514,0.8375186037818613,0.8535391175992565,0.7897752095477091,0.7739064301258942,0.6137893518718354,0.6532437810466575,0.6335165664592464,0.02896945528621163,23.92682823034844
CEP295NL,1.1599260677043433,0.8400739322956569,1.028251309907819,1.1088243705098584,0.9823305332146726,0.6170992672198452,0.9127906442897253,0.9572708508106688,0.9350307475501971,0.00958738333314373,72.29784775202687
CEP350,0.9851766206966613,1.0148233793033385,0.734411171049894,0.7019664444474982,0.5397516300268409,0.56583790645077,0.4470223122348654,0.43254068458548994,0.43978149841017766,0.054525556171146,12.712335815232766
CEP41,1.012978756979462,0.9870212430205381,0.9474025101792387,0.9310431827023133,0.8829570961146238,0.8687666623115179,0.8467099941625021,0.8877227182847781,0.8672163562236401,0.009956517464443803,69.61743230354152
CEP44,0.9935440025590793,1.0064559974409206,0.8174074158926566,0.8467719409681289,0.7989628832398905,0.78515277557812,0.7777299158452919,0.7329480153990181,0.755338965622155,0.017844205972180855,38.84438352934072
CEP55,1.0194149495229108,0.9805850504770892,0.7390411993956386,0.7129992346183217,0.6298593077365117,0.5788335718181381,0.5788075894192328,0.6183371558334539,0.5985723726263434,0.03449711261635492,20.09290424588542
CEP57,1.0045843436742303,0.9954156563257698,0.5541856651005018,0.5389957086602367,0.5155399629477921,0.4852283497585044,0.44797371940162994,0.47105939095309896,0.45951655517736445,0.048446853219968646,14.30737260504355
CEP63,1.0130288915208456,0.9869711084791545,0.6237327075906542,0.6684626162245958,0.6084891805808479,0.4916067235744537,0.44750507600153144,0.42388498877290487,0.4356950323872182,0.05318616446149198,13.032471650814376
CEP72,1.0306523894165813,0.9693476105834188,0.6436525363663774,0.7229542375565617,0.5736516454619459,0.5481884678292253,0.4389825262000019,0.52039277683322,0.47968765151661097,0.048184447122580874,14.385288655415803
CEP76,0.9401109061042399,1.0598890938957601,0.9367864957445536,0.8636251793017452,0.7873037776359355,0.7417240818760518,0.640022968392107,0.6535957011013096,0.6468093347467083,0.02929775896212427,23.65870991894077
CEP78,1.023014747520693,0.9769852524793068,0.8476514342984484,0.7685123642514328,0.6766846459349861,0.6658066980387689,0.46449074040317045,0.548699047304683,0.5065948938539268,0.04468188443112302,15.512935261905291
CEP83,0.9927088686501575,1.0072911313498425,0.7607539430285025,0.7287372722947278,0.6419961530203717,0.6150879967680002,0.5628865541217168,0.5836827316943164,0.5732846429080166,0.03678340760027439,18.844017609580433
CEP85,1.0183517906337238,0.9816482093662762,0.7940476883203472,0.7519331217657571,0.7215864756907567,0.6477295859711829,0.5554345126955892,0.5057550084973802,0.5305947605964847,0.0405297723851123,17.102173038962274
CEP89,1.0567383259192507,0.9432616740807495,0.5581346096292643,0.5348368843351433,0.394279571305441,0.4036982262254726,0.360971123422584,0.39010344311653705,0.3755372832695605,0.06500062777272929,10.663699787385006
CEP95,0.9693428267314108,1.0306571732685892,0.5705706300301902,0.5700046818503494,0.4867766385283979,0.3772959273485146,0.383851172402653,0.4173813126561679,0.4006162425294104,0.06062391713154247,11.433559778988656
CEP97,0.9768970019640179,1.0231029980359823,1.0141249994986472,0.9263602150292898,0.8294307086208146,0.8248286050950416,0.7929081518785303,0.8012200640272672,0.7970641079528987,0.016765303138096942,41.344148378973216
CEPT1,0.9997745141926608,1.0002254858073392,1.005348532212356,0.9559002372311965,0.8716392062271221,0.8461446595944979,0.8762496701893235,0.8096529057608007,0.8429512879750621,0.012944385926727428,53.54809293260814
CERS1,0.955774623792485,1.0442253762075149,0.9269103456147179,0.8752259561870589,0.8565779068302138,0.7815696500436197,0.7668993089469383,0.8513620105335069,0.8091306597402226,0.01465168830689166,47.30834877465365
CERS2,0.9808750004789105,1.0191249995210896,0.9468879935373361,0.8281953770230437,0.8691623474376545,0.8811306534160127,0.749664095328098,0.7463960519772499,0.7480300736526739,0.017644834513990106,39.28329166308519
CERS5,1.006143821753553,0.9938561782464467,0.9065717137528512,0.8655005606175634,0.8548214441730809,0.7955736190429892,0.7033838514140929,0.7477457744813093,0.725564812947701,0.02070543169185688,33.476586766000594
CES3,0.9539217549188705,1.0460782450811295,0.8978608407244661,0.747334800309472,0.8361607604769175,0.7008291435503932,0.8890350861933608,0.9820359578326466,0.9355355220130037,0.005363047608518315,129.24501722844965
CETN2,0.9999140151767074,1.0000859848232928,0.7505537594312888,0.7768311894070489,0.681899712877287,0.6604130001244425,0.5484856404366759,0.4675341195217912,0.5080098799792335,0.04340917717448209,15.967756720516903
CETN3,0.9816130251268487,1.0183869748731513,0.43428330310773205,0.39225796737783825,0.2529949486083358,0.267937026064795,0.15754136888053008,0.16641429720122497,0.16197783304087754,0.11844506972323421,5.85205599675524
CFAP100,1.1035103066241103,0.8964896933758897,2.7267046139038893,5.137934478457088,0.9033783542562231,1.6615533367805215,0.6407846970365202,0.226876800416054,0.4338307487262871,0.07986518952410919,8.678964949437733
CFAP20,1.1341152682727256,0.8658847317272745,0.9720287294244246,0.9818275787991123,0.9195359648199359,1.0104255846558887,1.1021477179117785,0.9587361915426645,1.0304419547272214,-0.0019301113828618787,inf
CFAP298,1.0049744237109612,0.9950255762890386,0.783403425993739,0.7791336286658402,0.6701575305319999,0.6624796323424146,0.5731914825728118,0.5613463542375553,0.5672689184051836,0.03720111367961941,18.63243091401549
CFAP36,1.0562519911571946,0.9437480088428054,0.8041484682701542,0.800006046851588,0.7861820430876827,0.8165990860533017,0.90105278840881,0.8250050286346059,0.863028908521708,0.008822303530006974,78.56759611618094
CFAP410,0.9942481269436915,1.0057518730563086,0.9798612202625788,0.7610024703102731,0.8697838126398298,0.861722056796112,0.8669214721890921,0.7426597810877908,0.8047906266384415,0.013157431872279152,52.68103892069609
CFAP70,0.9870295268049933,1.0129704731950069,0.7061150067825315,0.5003790589840273,0.6068212374211576,0.4793674637640324,0.402129022230669,0.45840680315248195,0.4302679126915755,0.052668793045173246,13.160491070403744
CFAP97,1.0312032981278632,0.968796701872137,0.6239946738848906,0.6412871056983538,0.48300798609678686,0.5183058289984165,0.367624888954933,0.38434774185027165,0.3759863154026023,0.06336797300453773,10.938446469012188
CFDP1,1.0103941715517573,0.9896058284482427,0.9447531429086674,0.8683378999481899,0.71983257533698,0.7453373861606385,0.6910639852089094,0.7016861460675213,0.6963750656382154,0.025957005911200818,26.703664626467663
CFL1,1.0012450621397486,0.9987549378602515,1.0190793253359591,0.9609353911132145,0.847346371657622,1.0260311005042697,0.9861059931369255,1.0523944971867192,1.0192502451618224,7.764685727242854e-05,8926.91867911663
CFL2,0.9712893394263195,1.0287106605736807,0.9847333444346651,1.549492512372293,0.9253561024011296,0.9416823866584252,1.0670748764926483,0.9632644156169105,1.0151696460547794,0.004752515757478535,145.84847603486895
CGAS,1.051565100006493,0.9484348999935072,0.2593429423490338,0.22003460408137587,0.3097225755590536,0.29316409455954323,0.341660699713745,0.37670839674386647,0.35918454822880574,0.05678202173348086,12.207159227499627
CGGBP1,1.0038051414336158,0.9961948585663842,1.0206536806998554,0.9126568909285724,0.8019357971253096,0.8791146099264424,0.7600291909220592,0.8430372195731128,0.8015332052475861,0.016139991295221756,42.945945129793934
CGN,1.0423583116896127,0.9576416883103875,0.8510782858340851,0.8167893266626062,0.7310176054376433,0.7397151487169622,0.6267933713686157,0.5813503233563868,0.6040718473625013,0.03274415325488205,21.168578560100624
CGRRF1,0.9642192941268746,1.0357807058731254,0.8590375377114194,0.7252566848893843,0.5948573794113307,0.6020573866314739,0.5772655677505992,0.5237266253704046,0.5504960965605019,0.041385354786837004,16.7486103267721
CHAC2,1.0517970406982737,0.9482029593017264,1.3956632127297155,1.324168820574028,1.4573705403598287,1.4026446417239717,1.528975622797704,1.7099069865103946,1.6194413046540492,-0.029920091088181326,inf
CHAF1A,1.0167322326248245,0.9832677673751755,0.9649731263580847,0.9153323213228074,0.8566287846361104,0.786560902762315,0.668859468104779,0.6735958243777762,0.6712276462412776,0.026617915573339406,26.040625857803978
CHAF1B,0.9994629721873066,1.0005370278126933,0.9310475401487284,0.9337662525396737,0.8027887960157566,0.7787509616317894,0.543391848911928,0.5467267241214088,0.5450592865166684,0.039709449724368046,17.45547181769657
CHAMP1,1.001570216238868,0.998429783761132,0.9007665758107648,0.9305812581311063,0.8263438665018941,0.8038558378933106,0.7768444361920538,0.7460002407020557,0.7614223384470548,0.018692507642437742,37.08155127278311
CHCHD2P9,1.0737032527603807,0.9262967472396193,0.29668432193537997,0.25482611104046177,0.24952721585352627,0.22747663190020778,0.2619584467676443,0.313749991648712,0.2878542192081781,0.07766478249653633,8.924858324181338
CHCHD3,0.9894274067999319,1.0105725932000682,0.922150916791992,0.8750663887401928,0.8873130401816279,0.8892110054094465,0.9086243520487293,0.9144831513506074,0.9115537516996683,0.005778001722518697,119.96313151976605
CHCHD5,1.1068523626005673,0.8931476373994327,1.4026512829987066,1.5025084915462872,1.2276435572061537,0.985953196430157,1.1069465994730987,1.0735693354172715,1.090257967445185,2.317793199294785e-05,29905.479952691345
CHCHD6,0.9853502208102304,1.0146497791897695,0.7674923262582063,0.6686618202530645,0.7687366638007174,0.6696406150775592,0.6889131100214173,0.5215588046454577,0.6052359573334375,0.03066993481196926,22.60021694892672
CHD1,0.9913627413274444,1.0086372586725558,0.9274976402967013,0.9615814783616139,0.8673214829377311,0.8351138986936004,0.7406287520974943,0.7649880816962874,0.7528084168968909,0.0191232034905179,36.246394643221635
CHD1L,1.0198240518006132,0.9801759481993865,0.9793755146801607,0.9059903166494214,0.9349782308064977,0.8926564571277932,0.8710683349668593,0.9166020833219914,0.8938352091444254,0.0073538954935302185,94.25578336947535
CHD2,0.9825173133811835,1.0174826866188165,0.9289541745191279,0.9197688241955537,0.8173822452058089,0.8549851228829235,0.7648440542252899,0.7816662132907367,0.7732551337580134,0.017433061288429013,39.760496971350264
CHD3,1.0034094111747534,0.9965905888252466,0.9054120175321262,0.9410299891145314,0.8675374512302224,0.8338876497592423,0.7114411512547051,0.7279428505146783,0.7196920008846917,0.02137558815804882,32.42704600382871
CHD4,0.9649425611970548,1.0350574388029452,0.953209687423333,0.9216002994649605,0.919806052562074,0.9223082093467657,0.7938653830037613,0.7923128292904751,0.7930891061471181,0.014221359577210994,48.739867436491686
CHD6,0.9919928861901414,1.0080071138098587,0.6353803267146054,0.6862869964977392,0.4832789672149946,0.4833713174387585,0.3278289655673826,0.3636672098093382,0.3457480876883604,0.07004286147766033,9.896043164670244
CHD8,0.9967309807389225,1.0032690192610776,0.7725013816986342,0.7679575774836489,0.5971474605617534,0.5802875987898259,0.4191113792995508,0.4342446401008826,0.4266780097002167,0.056489456740583026,12.270381422556257
CHD9,1.0248235299876203,0.9751764700123798,0.8571650306471478,0.7513979186081301,0.6385995628479685,0.6545353253531551,0.5034456318971552,0.5356543536015325,0.5195499927493439,0.043621507104536515,15.89003284317657
CHDH,0.9992306480932892,1.0007693519067107,0.79975678273976,0.8690738284300118,0.833002411334857,0.833982692293704,0.7675889971617087,0.6732344908557313,0.72041174400872,0.01980972075770723,34.99025498833785
CHEK1,0.9866933312706897,1.0133066687293102,0.822583505877775,0.8375135688240819,0.742503150272844,0.7195801769746973,0.6020359447237326,0.6036900209417068,0.6028629828327197,0.03290058801608271,21.067926817025757
CHEK2,1.0420794580538584,0.9579205419461415,0.8463016535846509,0.8257721775299232,0.7921586200382716,0.7980028569989358,0.8753965898609385,0.8861400482887141,0.8807683190748263,0.008568797715260498,80.89199950717627
CHERP,1.0057049038516253,0.9942950961483749,0.995790611558879,0.9842658702920614,0.9524840428026407,0.923465418272536,0.9066570432153279,0.9062270859688475,0.9064420645920876,0.006974978545294744,99.3762455409323
CHFR,1.0003861129236293,0.9996138870763707,0.755608856242318,0.8612816124133326,0.7331535231468524,0.6799335807798575,0.5556766827485314,0.5798039218814367,0.5677403023149841,0.03664496567180713,18.91520889302454
CHID1,1.0026506657091192,0.9973493342908809,0.8358479914513219,0.7871283919968491,0.7901685074198486,0.7376780596232254,0.7989384810722022,0.8177386578531521,0.8083385694626772,0.013981147880987848,49.57727265745582
CHKA,0.9521806674666258,1.0478193325333742,0.768632378808552,0.8041578552486311,0.6673823282633246,0.6338651907791886,0.536550153263505,0.5430185175659478,0.5397843354147264,0.04071962372741565,17.02243579655831
CHKB,1.0362981385037338,0.9637018614962662,1.035373013560764,0.9044443174851727,0.8398050901895627,0.9468713345982241,1.0438691920072007,1.0232528640004976,1.0335610280038492,-0.0003821300195108905,inf
CHM,0.9540539908114881,1.045946009188512,0.960999262778538,1.0268441055812922,0.9234268061711364,0.9090811384296817,0.884180228759393,0.9542256216682561,0.9192029252138245,0.006652018316928641,104.2010330602914
CHML,0.9817889359835507,1.0182110640164492,1.1904534064627617,0.9837363904751067,1.0549081384984789,0.9603991687354694,0.9022807690691517,1.0104904219402078,0.9563855955046797,0.004210756931716295,164.6134392937804
CHMP1A,0.9670403657231057,1.0329596342768943,0.8944291534333026,0.9410865638298692,0.949794989380458,0.9587009990514649,0.8931440042856773,0.9558533341390429,0.9244986692123601,0.003926093752259201,176.54881016559676
CHMP1B,1.0162388031452265,0.9837611968547737,1.165024147630784,1.058743358491814,1.3432846688581506,1.2464211465114143,1.2525900998599566,1.201189174631915,1.226889637245936,-0.015319375112621452,inf
CHMP2A,0.9994243812391657,1.0005756187608343,0.882657560596517,0.9305585264428583,0.7806036682361959,0.8356190052388999,0.7095083107633604,0.6763088614253129,0.6929085860943367,0.024333464036511716,28.48534756580059
CHMP2B,0.9801585144176809,1.0198414855823192,0.9451509827960195,0.9826766846032433,0.9005334499039978,0.935480694781245,0.8495137771012665,0.8556372992409649,0.8525755381711158,0.010533952245750468,65.8012457612545
CHMP3,0.9651304819242006,1.0348695180757996,0.9723328523929824,1.0063103159368014,0.9479189443165698,0.936520341820666,1.0116038678355548,0.9809618435730869,0.9962828557043208,0.0011670781497330237,593.9166804883691
CHMP4A,0.9851708415154622,1.0148291584845377,1.0195822299537531,0.9414943820188995,0.9232877479069783,0.9294375476053095,0.8642255039527947,0.8771229100170719,0.8706742069849334,0.009425253634857291,73.54148836870428
CHMP4B,0.9887014513429049,1.0112985486570951,0.8366602106286525,0.9030812476288419,0.8279657693129524,0.8468311230176507,0.8367512176370029,0.7843213098942854,0.8105362637656441,0.013378694279097561,51.809778002244656
CHMP4C,1.0604560312880942,0.9395439687119056,0.7895651582247024,0.8204199184446771,0.7520034668158636,0.7584643662666212,0.47350471027706503,0.5324000613709686,0.5029523858240168,0.04250137519116235,16.308817713363705
CHMP5,0.9641266264072311,1.035873373592769,1.042229430364849,0.9790105576650262,1.061224497829372,1.0535967473066727,1.0873695821673277,1.136204065580725,1.1117868238740263,-0.007297106210700103,inf
CHMP7,1.0188483699646669,0.9811516300353331,0.982099194547849,0.9498090241705974,0.9519818176851349,0.9601271674610432,1.0523749424483753,1.0613302160618139,1.0568525792550947,-0.0031244190312754764,inf
CHN1,1.0063607093462745,0.9936392906537256,0.9683814125230746,0.9335217621645016,0.8398828931948309,0.904783163979404,0.8823128587237595,0.9497213665951111,0.9160171126594353,0.007038967607475988,98.47284704418351
CHORDC1,1.0113477465834333,0.9886522534165667,1.0061447155329157,0.9622769380614821,0.9102484769196267,0.8724465513890649,0.8260336088864608,0.8361245014176752,0.831079055152068,0.013080708418208659,52.990033750394424
CHP1,1.0062963224725767,0.9937036775274233,0.7405816728093105,0.7296677259777364,0.6119907991202658,0.6585237792558838,0.568540488398174,0.5380260005524435,0.5532832444753087,0.03846781790304726,18.0188848326912
CHPF,1.0518981891675847,0.9481018108324152,0.6071930405920503,0.45673027177015,0.450485632509336,0.4450663176256118,0.3787648612912276,0.34259374145014687,0.36067930137068727,0.06442448053889333,10.759065106337792
CHPF2,1.0157578378257968,0.9842421621742031,0.7686762150328226,0.6950944069756722,0.5433518884063365,0.525920589501924,0.3960753185599694,0.42735615139215727,0.41171573497606334,0.05953930369013869,11.641842238654684
CHRAC1,1.0018857028389858,0.9981142971610141,1.0090010912272032,0.9630435484956765,0.9013693847402106,0.8991543033365841,0.9486373291665013,0.9719922638397787,0.96031479650314,0.004248427065954885,163.1538378320147
CHRNA5,1.0589442004119227,0.9410557995880773,0.23352824337745798,0.23645311898859334,0.2549898359899844,0.16529693000213622,0.15496354115543398,0.19920287318381313,0.17708320716962356,0.1069363521797035,6.4818667032435435
CHST10,1.0783392960654181,0.9216607039345818,0.8898603635475302,0.7361736985135134,0.7248495056513853,0.7933072091050493,0.6535954743901938,0.7173889402734632,0.6854922073318286,0.02384099554029563,29.07375152972954
CHST14,1.072870287239016,0.927129712760984,0.76882757072078,0.7064157536279447,0.7458280884152986,0.6789383661688838,0.6047947023612169,0.6591884314863112,0.6319915669237641,0.02812908696239791,24.641652304126435
CHSY1,1.0313691114438144,0.9686308885561857,0.8346112179092721,0.9548198882224673,0.955087268183281,0.7384578909416292,0.7337016507420091,0.7366490587895058,0.7351753547657575,0.019650578557015172,35.27362711224066
CHSY3,1.1005232261404272,0.8994767738595727,0.6185063418940514,0.7044002235729055,0.5535184759556827,0.499802989997042,0.4334991405453624,0.5144547945639736,0.473976967554668,0.04925215213449674,14.07343944417116
CHTF18,1.0284354515426783,0.9715645484573218,0.8750688812096943,0.7341566056107105,0.775865482133245,0.7988494973985403,0.8296138821455853,0.7618368714054159,0.7957253767755006,0.01409899685201579,49.16287221248959
CHTF8,1.0029591129699134,0.9970408870300868,0.992968012761824,0.8400160202785246,0.7917934811529176,0.8001821752328395,0.6855440189195074,1.079469202345802,0.8825066106326547,0.011781725026915322,58.83240178975933
CHTF8,1.1397784031369687,0.8602215968630311,0.32415506223805485,0.2825479943169813,0.15412692805206277,0.16976423065875892,0.09377644480826455,0.10833348204796944,0.101054963428117,0.1496183693897021,4.632767910700496
CHTOP,1.0188772515051527,0.9811227484948472,0.6239638344806981,0.6349418508776591,0.4614182253625829,0.5269353413696743,0.33972383977779613,0.3224687964179287,0.33109631809786244,0.07121287284044961,9.733453418076836
CHUK,1.0284173029947594,0.9715826970052406,0.9317066063661862,0.9387273559760743,0.8881535986230612,0.8438143674723145,0.833544017217199,0.8180033113852032,0.825773664301201,0.013009151992401439,53.28150374173567
